,duration_ms,year,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1081,208946,2010,56,0.625,0.613,6,-6.005,0.173,0.0209,0.0,0.0286,0.738,96.033
1082,215746,2010,66,0.442,0.83,9,-4.02,0.146,0.128,0.0,0.129,0.578,89.338
1083,189693,2010,0,0.55,0.753,6,-4.003,0.0407,0.000665,7.74e-06,0.0921,0.841,139.048
1084,253906,2009,65,0.637,0.69,9,-3.214,0.0693,0.417,0.0,0.211,0.103,140.329
1085,288133,2009,71,0.733,0.664,8,-6.163,0.295,0.102,0.0,0.191,0.557,148.005
1086,268320,2010,74,0.688,0.853,10,-5.814,0.0493,0.386,0.0,0.0862,0.743,103.993
1087,227741,2010,69,0.719,0.798,10,-4.582,0.0361,0.0162,2.34e-06,0.134,0.591,120.011
1088,210680,2017,52,0.458,0.905,0,-4.157,0.0451,0.000431,0.0,0.378,0.553,176.667
1089,211160,2010,72,0.633,0.673,6,-6.403,0.258,0.297,0.0,0.206,0.659,86.776
1090,228346,2009,78,0.512,0.662,3,-6.797,0.0439,0.0275,0.0,0.118,0.472,180.114
1091,216480,2009,71,0.484,0.368,6,-7.784,0.0341,0.74,3.82e-05,0.118,0.142,92.923
1092,236440,2010,73,0.581,0.717,4,-4.433,0.0318,0.0298,0.000186,0.243,0.316,107.884
1093,293026,2010,65,0.529,0.67,2,-4.663,0.0303,0.117,0.0,0.334,0.286,141.893
1094,212306,2010,64,0.482,0.829,5,-5.576,0.0437,0.00034,0.0,0.378,0.739,147.99
1095,212506,2009,51,0.589,0.893,0,-2.948,0.0397,0.0273,0.0,0.343,0.94,92.011
1096,226000,2011,46,0.443,0.683,2,-5.521,0.0343,0.0198,5.26e-06,0.313,0.447,81.986
1097,288670,2010,0,0.687,0.865,6,-4.663,0.0349,0.0743,0.225,0.0966,0.261,117.015
1098,222773,2010,64,0.606,0.497,4,-6.611,0.0277,0.348,0.0,0.275,0.362,130.739
1099,196133,2010,65,0.549,0.932,8,-4.11,0.343,0.0127,0.0,0.347,0.787,82.439
1100,228093,2011,2,0.73,0.77,8,-5.114,0.0298,0.138,0.0,0.0473,0.507,104.948
1101,201493,2010,77,0.722,0.761,11,-4.459,0.0475,0.0117,0.0,0.315,0.624,128.044
1102,262146,2011,73,0.751,0.736,5,-4.168,0.156,0.0206,0.0,0.265,0.352,130.014
1103,227893,2010,72,0.638,0.832,8,-5.039,0.049,0.141,0.0,0.113,0.648,124.071
1104,222091,2010,78,0.704,0.558,2,-7.273,0.0542,0.148,0.0,0.107,0.245,110.444
1105,234453,2011,71,0.595,0.912,10,-3.428,0.0884,0.0434,0.0,0.259,0.762,128.024
1106,195105,2011,0,0.726,0.931,11,-4.152,0.0468,0.0218,0.000283,0.143,0.797,126.976
1107,201040,2010,71,0.675,0.602,11,-4.733,0.116,0.00377,0.0,0.0458,0.933,127.938
1108,284866,2011,79,0.73,0.777,3,-5.194,0.0496,0.105,0.000478,0.0691,0.575,130.0
1109,243533,2010,73,0.767,0.682,1,-5.02,0.042,0.0113,0.00016,0.104,0.833,127.975
1110,219973,2010,69,0.753,0.729,11,-3.862,0.0392,0.00334,5.66e-05,0.073,0.812,120.013
1111,195986,2011,68,0.813,0.732,7,-5.636,0.03,0.0597,0.00137,0.0826,0.731,130.02
1112,187626,2010,61,0.672,0.907,8,-5.069,0.0721,0.0048,3.4e-05,0.156,0.746,128.027
1113,219986,2010,67,0.551,0.893,7,-2.628,0.0543,0.00166,0.0,0.348,0.794,125.083
1114,195466,2011,42,0.578,0.857,4,-3.78,0.041,0.00548,0.00162,0.0948,0.188,126.979
1115,219426,2010,76,0.659,0.628,0,-8.685,0.179,0.186,0.0,0.105,0.262,94.05
1116,194840,2012,72,0.666,0.876,3,-3.078,0.0414,0.055,0.0,0.259,0.552,129.884
1117,281106,2011,51,0.786,0.709,9,-5.737,0.0395,0.0192,0.00118,0.0845,0.285,122.019
1118,252306,2011,81,0.671,0.939,8,-3.206,0.161,0.191,0.0,0.298,0.53,129.024
1119,188453,2011,79,0.858,0.678,1,-3.87,0.0469,0.0761,0.0,0.0741,0.922,117.009
1120,217666,2011,75,0.684,0.834,2,-4.524,0.0675,0.0646,0.0,0.271,0.538,164.02
1121,229573,2012,65,0.62,0.869,1,-5.252,0.175,0.0181,0.0,0.369,0.76,151.684
1122,210266,2011,66,0.696,0.546,5,-6.55,0.0414,0.00379,3.8e-06,0.332,0.787,130.002
1123,210960,2011,81,0.646,0.795,9,-3.293,0.0976,0.0319,0.0,0.267,0.796,89.99
1124,184573,2010,66,0.799,0.783,1,-3.896,0.0322,0.0346,0.0186,0.0757,0.586,127.041
1125,232213,2010,63,0.648,0.89,0,-3.982,0.0523,0.0294,3.58e-06,0.116,0.321,125.953
1126,228453,2010,72,0.7,0.598,2,-7.783,0.114,0.0369,0.0,0.111,0.594,160.041
1127,215624,2011,49,0.926,0.808,11,-3.148,0.0599,0.000915,0.00327,0.0515,0.701,127.998
1128,202266,2011,61,0.843,0.881,9,-3.951,0.0581,0.14,0.0,0.0765,0.876,110.621
1129,199480,2011,67,0.707,0.861,7,-4.225,0.316,0.1,0.0,0.191,0.795,130.021
1130,215693,2011,70,0.668,0.857,7,-2.944,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959
1131,195240,2011,57,0.663,0.843,2,-3.672,0.049,0.0491,0.0,0.364,0.375,140.036
1132,206776,2012,55,0.31,0.926,6,-1.131,0.0464,0.0184,0.00792,0.483,0.493,139.85
1133,263773,2010,76,0.76,0.595,1,-6.366,0.0391,0.00544,0.0,0.241,0.361,131.497
1134,190786,2011,65,0.446,0.9,10,-3.541,0.0489,0.000102,1.89e-05,0.0404,0.88,187.961
1135,243960,2011,76,0.507,0.729,11,-5.399,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013
1136,237946,2011,65,0.693,0.705,8,-5.747,0.0665,0.0228,0.0,0.202,0.45,131.951
1137,274600,2012,62,0.54,0.856,0,-3.966,0.1,0.109,0.0,0.276,0.258,153.071
1138,206080,2011,63,0.671,0.808,2,-4.861,0.0652,0.02,0.0,0.134,0.637,121.956
1139,278719,2011,82,0.449,0.585,5,-6.761,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631
1140,230746,2012,74,0.649,0.815,3,-3.796,0.0415,0.00125,4.31e-05,0.671,0.765,126.03
1141,242973,2011,2,0.603,0.67,2,-3.882,0.0249,0.00408,1.66e-06,0.112,0.445,107.995
1142,283733,2011,71,0.594,0.946,3,-4.521,0.452,0.0869,0.0,0.306,0.397,155.826
1143,248586,2011,1,0.364,0.752,2,-5.429,0.304,0.0007,0.0,0.318,0.606,79.119
1144,296146,2011,70,0.413,0.807,11,-3.499,0.318,0.0536,0.0,0.631,0.438,149.33
1145,222586,2011,71,0.767,0.677,11,-6.128,0.184,0.0339,5.51e-06,0.144,0.538,146.155
1146,211253,2010,61,0.664,0.845,4,-6.115,0.0461,0.181,0.0,0.267,0.357,96.005
1147,197935,2011,77,0.722,0.851,7,-3.873,0.0639,0.0319,0.0,0.108,0.452,126.885
1148,204760,2010,71,0.736,0.817,8,-4.9,0.0407,0.00987,0.00167,0.117,0.653,119.95
1149,230560,2011,65,0.744,0.672,9,-5.589,0.0418,0.187,0.000123,0.105,0.266,140.889
1150,215226,2011,75,0.735,0.766,1,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.985
1151,197440,2011,62,0.66,0.797,5,-6.096,0.0262,0.00646,0.000108,0.187,0.674,110.955
1152,224333,2011,48,0.687,0.939,10,-4.372,0.146,0.0887,0.0,0.283,0.539,104.029
1153,241666,2011,69,0.705,0.882,11,-3.201,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0
1154,213337,2011,65,0.507,0.665,0,-7.598,0.0474,0.0144,0.0,0.0759,0.4,126.879
1155,299613,2010,76,0.531,0.803,1,-3.284,0.0717,0.0796,1.71e-05,0.176,0.221,142.113
1156,195373,2010,78,0.684,0.607,11,-8.127,0.1,0.0267,0.000307,0.191,0.498,81.001
1157,238693,2010,69,0.392,0.839,7,-1.921,0.193,0.158,0.0,0.3,0.232,168.001
1158,263173,2010,66,0.692,0.786,2,-2.959,0.069,0.23,0.0,0.0797,0.583,100.025
1159,225881,2019,53,0.415,0.775,5,-6.366,0.161,0.0658,0.00431,0.0843,0.536,127.898
1160,220706,2011,74,0.578,0.926,6,-3.689,0.0548,0.00472,0.0127,0.14,0.877,149.976
1161,235735,2011,39,0.656,0.752,11,-5.522,0.0434,0.336,0.0,0.223,0.445,100.963
1162,233666,2011,60,0.45,0.846,9,-4.712,0.0472,0.00523,0.0,0.228,0.402,140.042
1163,237293,2011,48,0.415,0.934,6,-2.914,0.24,0.078,0.0,0.145,0.52,190.151
1164,195613,2011,76,0.682,0.927,4,-2.915,0.0479,0.0843,0.0,0.149,0.744,101.019
1165,186851,2011,59,0.753,0.88,4,-4.689,0.0806,0.087,0.0,0.24,0.794,115.057
1166,260253,2011,72,0.587,0.828,11,-5.108,0.161,0.00327,0.0,0.331,0.494,123.907
1167,200013,2010,0,0.72,0.861,11,-4.339,0.209,0.269,5.11e-06,0.601,0.669,126.991
1168,165908,2011,61,0.636,0.901,1,-7.094,0.118,0.119,0.0,0.391,0.836,162.994
1169,222186,2012,62,0.779,0.963,2,-2.125,0.0399,0.0334,0.493,0.664,0.759,127.941
1170,208133,2012,70,0.608,0.614,2,-3.727,0.0285,0.227,4.06e-06,0.157,0.402,127.884
1171,239600,2011,82,0.733,0.71,5,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975
1172,235986,2011,74,0.636,0.566,6,-7.16,0.106,0.365,0.000353,0.0917,0.425,151.894
1173,223053,2011,73,0.636,0.831,5,-3.945,0.182,0.0294,3.85e-06,0.272,0.668,175.015
1174,229413,2010,53,0.678,0.739,2,-5.068,0.0352,0.32,2.36e-06,0.116,0.658,127.037
1175,227773,2011,63,0.523,0.805,3,-5.473,0.192,0.0524,0.0,0.0914,0.602,125.358
1176,253306,2009,72,0.634,0.69,6,-7.804,0.052,0.0771,0.0,0.132,0.645,94.988
1177,303813,2011,68,0.676,0.695,0,-8.327,0.245,0.352,0.0,0.119,0.144,90.268
1178,189109,2010,75,0.794,0.711,8,-5.124,0.0699,0.3,0.0,0.0955,0.955,174.915
1179,239613,2011,70,0.591,0.889,7,-3.839,0.115,0.0189,0.0,0.155,0.65,143.067
1180,229303,2011,64,0.537,0.611,0,-6.427,0.0304,0.229,0.0,0.146,0.161,105.955
1181,192200,2011,70,0.668,0.718,1,-4.736,0.0605,0.0165,0.0,0.104,0.345,91.993
1182,285240,2011,4,0.554,0.321,9,-8.251,0.028,0.893,0.0,0.0996,0.288,135.047
1183,282400,2011,65,0.683,0.734,4,-4.523,0.029,0.00112,0.0139,0.258,0.576,106.254
1184,243920,2010,67,0.666,0.87,11,-5.004,0.246,0.203,0.0,0.0851,0.9,160.014
1185,213413,2010,60,0.563,0.671,7,-4.788,0.0373,0.0422,0.0,0.36,0.45,91.964
1186,210720,2011,50,0.481,0.849,4,-5.131,0.0385,0.00167,1.49e-06,0.121,0.723,205.57
1187,320546,2011,67,0.583,0.768,9,-6.477,0.041,0.000323,0.0162,0.109,0.357,127.952
1188,218840,2011,63,0.593,0.639,1,-5.826,0.0307,0.446,0.0,0.0998,0.332,142.881
1189,200466,2011,73,0.686,0.783,4,-4.977,0.119,0.0764,0.0,0.163,0.814,99.978
1190,218013,2011,79,0.56,0.936,3,-5.835,0.0439,0.00847,0.0,0.161,0.371,112.96
1191,240796,2011,69,0.425,0.732,9,-6.883,0.0396,0.00194,0.0103,0.171,0.333,117.98
1192,253746,2011,69,0.545,0.649,6,-4.062,0.0324,0.143,1.57e-05,0.0894,0.297,99.099
1193,202960,2010,76,0.7,0.709,7,-5.006,0.0838,0.0048,0.0,0.029,0.624,122.019
1194,246587,2011,72,0.349,0.348,3,-6.142,0.0316,0.726,0.0,0.12,0.0886,74.541
1195,230192,2010,75,0.621,0.82,10,-4.865,0.0367,0.332,0.0,0.104,0.452,144.905
1196,222773,2010,64,0.606,0.497,4,-6.611,0.0277,0.348,0.0,0.275,0.362,130.739
1197,240306,2011,0,0.644,0.661,11,-6.093,0.0418,0.000177,5.23e-06,0.108,0.272,153.992
1198,197577,2011,60,0.597,0.115,9,-9.217,0.0334,0.82,0.000215,0.111,0.128,111.202
1199,285120,2011,70,0.421,0.407,10,-7.445,0.0267,0.309,0.000961,0.11,0.161,139.028
1200,215226,2011,75,0.735,0.766,1,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.985
1201,193400,2012,78,0.783,0.58,7,-6.548,0.0408,0.0114,2.28e-06,0.108,0.66,120.021
1202,250626,2012,76,0.378,0.638,10,-5.576,0.075,0.02,7.66e-05,0.0849,0.735,184.086
1203,227786,2012,70,0.718,0.776,7,-5.208,0.0693,0.000624,5.3e-06,0.207,0.622,120.015
1204,227280,2011,74,0.67,0.855,0,-3.035,0.0499,0.0124,0.0,0.335,0.648,120.05
1205,226226,2012,52,0.736,0.824,8,-4.231,0.0672,0.00358,0.000921,0.329,0.443,124.954
1206,286480,2012,74,0.346,0.552,0,-6.864,0.0282,0.417,0.0,0.114,0.0789,75.881
1207,199680,2012,65,0.704,0.793,8,-2.266,0.0591,0.0488,0.0,0.575,0.412,127.96
1208,242680,2011,71,0.719,0.847,0,-6.34,0.0916,0.00201,0.0204,0.223,0.444,127.963
1209,219333,2011,82,0.789,0.858,1,-5.542,0.311,0.127,0.0,0.349,0.775,140.022
1210,219546,2012,74,0.716,0.821,5,-3.435,0.0314,0.0558,0.0,0.0844,0.618,92.997
1211,215253,2011,70,0.716,0.972,7,-2.302,0.196,0.0145,3.22e-05,0.317,0.576,110.026
1212,198800,2012,69,0.637,0.732,7,-6.209,0.0965,0.244,0.0,0.498,0.68,128.108
1213,224653,2012,77,0.747,0.937,0,-5.746,0.0453,0.0208,0.0,0.29,0.739,103.976
1214,279026,2013,62,0.535,0.796,0,-3.446,0.0445,0.00473,0.0,0.145,0.282,128.954
1215,222500,2012,66,0.492,0.857,7,-2.634,0.0655,0.0841,7.82e-06,0.344,0.393,129.973
1216,205640,2012,64,0.728,0.858,9,-3.686,0.0609,0.0403,4.09e-06,0.0241,0.591,125.055
1217,313786,2012,63,0.716,0.485,1,-7.745,0.404,0.123,2.69e-05,0.604,0.26,74.132
1218,221075,2012,78,0.66,0.689,4,-2.671,0.0337,0.0884,0.0,0.0922,0.427,127.98
1219,329320,2012,73,0.563,0.496,6,-9.381,0.406,0.0685,5.8e-05,0.173,0.426,139.993
1220,182333,2012,58,0.524,0.972,4,-1.569,0.0431,0.00656,0.00058,0.224,0.476,175.017
1221,199480,2011,67,0.707,0.861,7,-4.225,0.316,0.1,0.0,0.191,0.795,130.021
1222,219493,2012,72,0.727,0.937,11,-2.871,0.286,0.00417,0.0,0.091,0.749,132.067
1223,211920,2012,78,0.711,0.7,1,-4.805,0.046,0.00498,0.000125,0.215,0.801,128.001
1224,234693,2012,66,0.616,0.862,7,-5.18,0.0973,0.00117,0.0,0.179,0.569,127.992
1225,185586,2012,0,0.762,0.863,0,-3.689,0.0565,0.015,0.0,0.125,0.965,106.008
1226,230253,2012,73,0.585,0.972,9,-4.45,0.0534,0.0143,0.0,0.0707,0.585,110.006
1227,233478,2012,85,0.726,0.698,5,-4.165,0.0431,0.049,0.0,0.309,0.867,143.994
1228,199906,2011,77,0.584,0.889,1,-5.941,0.0343,0.0462,0.828,0.309,0.464,126.04
1229,248133,2012,76,0.706,0.89,1,-4.444,0.0688,0.0588,0.00286,0.306,0.684,128.011
1230,225146,2012,75,0.564,0.71,11,-4.92,0.0461,0.00125,0.0,0.109,0.393,91.972
1231,219026,2012,62,0.787,0.666,11,-4.475,0.0485,0.0409,1.91e-05,0.296,0.485,140.008
1232,216160,2012,73,0.678,0.918,5,-4.63,0.0355,0.000417,0.0,0.0744,0.769,130.028
1233,210626,2012,75,0.747,0.716,11,-2.457,0.075,0.135,0.0,0.251,0.751,125.008
1234,350120,2012,67,0.487,0.729,2,-6.815,0.271,0.0538,4.07e-06,0.44,0.217,91.048
1235,212360,2012,0,0.821,0.676,3,-6.366,0.0547,0.187,0.0001,0.0927,0.559,119.012
1236,218190,2011,68,0.578,0.946,11,-3.85,0.0482,0.00225,0.00412,0.0966,0.588,126.092
1237,204956,2014,0,0.847,0.769,11,-5.761,0.258,0.0145,0.00012,0.0767,0.626,126.017
1238,231173,2012,82,0.743,0.752,4,-4.813,0.0414,0.0188,0.0,0.287,0.545,110.015
1239,209440,2013,75,0.376,0.695,0,-4.782,0.0933,0.135,0.0,0.11,0.302,169.533
1240,166866,2012,0,0.676,0.935,11,-4.55,0.0692,0.357,0.0,0.853,0.85,96.055
1241,192866,2012,0,0.582,0.894,8,-6.298,0.041,0.0022,0.0223,0.0664,0.0694,125.946
1242,156773,2012,51,0.71,0.901,1,-2.686,0.0296,0.00828,1.34e-05,0.172,0.86,125.953
1243,203200,2012,61,0.929,0.339,1,-10.881,0.371,0.0373,1.96e-05,0.187,0.273,98.986
1244,206413,2012,79,0.707,0.924,7,-2.842,0.031,0.000972,0.00703,0.204,0.919,127.937
1245,237266,2012,0,0.797,0.867,11,-5.242,0.0696,0.0158,2.79e-06,0.0868,0.716,127.974
1246,251266,2012,0,0.697,0.529,2,-8.838,0.0338,0.115,0.901,0.0895,0.486,155.974
1247,223266,2011,0,0.612,0.748,0,-5.014,0.0445,0.617,0.0,0.167,0.574,120.052
1248,278719,2011,82,0.449,0.585,5,-6.761,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631
1249,227973,2012,64,0.594,0.841,1,-5.792,0.102,0.000238,2.22e-06,0.156,0.643,129.925
1250,234093,2012,64,0.913,0.603,8,-4.892,0.226,0.0272,0.000503,0.167,0.497,123.061
1251,232800,2012,66,0.71,0.882,4,-2.932,0.0595,0.00777,0.00771,0.294,0.875,128.016
1252,202533,2012,78,0.421,0.873,10,-4.343,0.0564,0.0654,0.0,0.123,0.629,84.786
1253,212862,2012,76,0.612,0.84,11,-3.145,0.0509,0.112,0.0,0.116,0.438,129.042
1254,221493,2012,50,0.69,0.897,11,-4.696,0.0506,0.0142,0.0,0.108,0.849,140.05
1255,171333,2012,63,0.717,0.55,10,-6.019,0.0519,0.0358,0.00198,0.126,0.331,96.979
1256,245040,2012,79,0.604,0.787,0,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062
1257,231840,2011,74,0.758,0.557,7,-4.568,0.034,0.0117,0.0,0.0418,0.781,126.986
1258,219720,2012,59,0.622,0.469,3,-6.798,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019
1259,197131,2012,61,0.646,0.784,1,-7.471,0.108,0.0166,0.0,0.0721,0.179,127.839
1260,247906,2012,76,0.674,0.628,2,-7.079,0.03,0.00144,0.0,0.0944,0.552,103.998
1261,201053,2012,68,0.715,0.791,10,-6.63,0.0414,0.0368,0.0,0.0694,0.879,116.043
1262,207333,2011,77,0.715,0.655,0,-6.425,0.137,0.0525,0.0,0.115,0.531,95.078
1263,229466,2012,67,0.571,0.873,0,-3.382,0.1,0.0811,0.0,0.361,0.613,139.691
1264,228026,2012,46,0.603,0.831,11,-3.443,0.0479,0.027,0.0,0.652,0.358,72.022
1265,256613,2011,60,0.588,0.694,11,-4.278,0.0387,0.00948,0.0,0.113,0.271,126.027
1266,206666,2012,58,0.831,0.667,1,-8.438,0.188,0.0103,0.0,0.35,0.339,95.073
1267,195480,2012,0,0.37,0.823,2,-6.245,0.0805,0.00234,1.91e-06,0.174,0.323,128.008
1268,250080,2012,0,0.61,0.863,5,-2.632,0.206,0.186,0.0,0.097,0.508,83.993
1269,227333,2012,72,0.687,0.792,1,-4.023,0.0353,0.000802,0.0,0.2,0.864,133.962
1270,211880,2012,53,0.605,0.8,5,-6.235,0.0545,0.155,0.0562,0.121,0.836,128.074
1271,244884,2011,57,0.863,0.527,0,-6.896,0.0358,0.607,0.000168,0.107,0.674,129.054
1272,232946,2012,77,0.608,0.86,5,-5.324,0.0554,0.0991,0.0,0.262,0.437,127.075
1273,199986,2012,82,0.726,0.787,4,-2.494,0.0737,0.009,0.0,0.0596,0.888,124.99
1274,286253,2012,53,0.18,0.636,4,-6.591,0.0439,0.209,0.000133,0.217,0.39,75.223
1275,214333,2012,0,0.558,0.781,1,-5.448,0.0963,0.00657,0.00144,0.102,0.286,126.025
1276,205933,2012,77,0.56,0.872,3,-4.269,0.14,0.0239,6.98e-06,0.371,0.682,126.05
1277,234360,2012,62,0.596,0.952,7,-4.364,0.0873,0.00131,0.0,0.598,0.571,127.945
1278,283706,2012,65,0.63,0.44,2,-7.186,0.0249,0.822,3.87e-06,0.0926,0.343,98.082
1279,210853,2010,63,0.682,0.795,8,-6.17,0.0367,0.0297,0.0391,0.131,0.78,120.008
1280,195973,2012,77,0.765,0.837,1,-3.113,0.032,0.00107,1.06e-05,0.0801,0.721,122.028
1281,255631,2013,74,0.503,0.727,1,-5.456,0.167,0.0159,9.45e-05,0.0895,0.521,121.985
1282,239215,2011,66,0.42,0.69,9,-6.221,0.0347,0.00385,0.015,0.287,0.237,85.014
1283,200186,2012,0,0.658,0.837,2,-2.063,0.0543,0.0629,0.0,0.0969,0.936,126.015
1284,222213,2011,61,0.716,0.838,10,-4.289,0.0513,0.134,0.0,0.148,0.646,130.034
1285,240133,2012,63,0.531,0.843,9,-2.569,0.0429,0.0909,0.0,0.0283,0.392,136.991
1286,227080,2012,71,0.616,0.656,5,-7.298,0.0344,0.096,0.000879,0.205,0.286,150.071
1287,222306,2012,62,0.602,0.691,7,-5.197,0.051,0.0548,0.0,0.144,0.206,127.967
1288,221946,2011,74,0.562,0.939,0,-4.282,0.0475,0.046,0.0,0.112,0.684,116.044
1289,181573,2011,74,0.766,0.442,1,-8.558,0.356,0.000107,6.12e-05,0.111,0.39,201.8
1290,220946,2012,65,0.514,0.683,5,-5.099,0.0367,0.0749,2.64e-06,0.392,0.575,159.814
1291,247026,2012,48,0.738,0.922,7,-3.94,0.0833,0.0034,0.0,0.0986,0.689,116.024
1292,245186,2013,64,0.389,0.706,1,-6.849,0.0593,0.0026,0.000182,0.686,0.238,179.911
1293,289080,2012,66,0.373,0.686,0,-5.52,0.034,0.128,1.96e-06,0.383,0.189,93.763
1294,251626,2012,69,0.658,0.677,5,-6.628,0.0393,0.248,0.0,0.368,0.248,124.91
1295,205346,2011,71,0.651,0.695,6,-3.218,0.0487,0.23,0.0,0.144,0.569,123.008
1296,277386,2011,75,0.629,0.515,0,-10.358,0.265,0.0267,1.22e-05,0.0888,0.299,121.845
1297,219733,2012,0,0.738,0.875,7,-3.141,0.127,0.000673,0.000556,0.285,0.538,114.962
1298,257720,2011,74,0.576,0.835,2,-6.826,0.0486,0.337,0.0,0.082,0.476,150.017
1299,214013,2011,67,0.696,0.893,9,-2.963,0.076,0.0662,0.0,0.473,0.573,97.954
1300,190185,2013,77,0.674,0.428,7,-9.504,0.122,0.121,0.0,0.132,0.337,84.878
1301,263053,2013,55,0.861,0.504,7,-7.707,0.0489,0.00412,1.78e-05,0.0783,0.881,120.0
1302,186813,2012,77,0.448,0.784,9,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245
1303,247426,2013,6,0.532,0.783,2,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08
1304,233478,2012,85,0.726,0.698,5,-4.165,0.0431,0.049,0.0,0.309,0.867,143.994
1305,235613,2012,1,0.781,0.526,6,-6.985,0.293,0.0619,0.0,0.0457,0.662,94.992
1306,248413,2013,83,0.794,0.811,6,-8.966,0.038,0.0426,1.07e-06,0.101,0.862,116.047
1307,283400,2013,78,0.772,0.685,5,-6.849,0.0696,0.019,8.96e-05,0.131,0.501,130.033
1308,232146,2013,0,0.733,0.818,10,-7.222,0.0859,0.0241,0.0,0.0636,0.253,116.019
1309,166933,2013,1,0.801,0.985,7,-2.69,0.0645,0.0205,6.86e-06,0.296,0.722,127.99
1310,220779,2013,58,0.754,0.677,6,-4.399,0.0316,0.112,0.0,0.111,0.254,124.988
1311,244360,2013,88,0.445,0.537,4,-8.532,0.04,0.695,1.65e-05,0.0944,0.131,122.769
1312,227906,2013,69,0.563,0.902,1,-4.586,0.402,0.0545,0.0,0.0524,0.559,171.999
1313,201000,2012,69,0.691,0.921,8,-1.702,0.0533,0.173,0.0,0.331,0.8,130.072
1314,229506,2012,77,0.673,0.758,7,-3.632,0.158,0.039,0.0,0.341,0.542,135.956
1315,279506,2013,68,0.797,0.608,6,-6.096,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999
1316,255053,2013,68,0.669,0.634,11,-6.476,0.0327,0.0125,0.0,0.0946,0.496,124.906
1317,258342,2012,81,0.641,0.922,2,-4.457,0.0786,0.0291,0.0,0.0862,0.847,146.078
1318,176117,2013,0,0.593,0.914,1,-5.351,0.0363,0.00137,0.445,0.0714,0.0381,128.015
1319,177685,2013,56,0.76,0.652,6,-7.321,0.232,0.0348,0.0,0.307,0.759,100.315
1320,239894,2013,74,0.495,0.894,2,-4.814,0.0441,0.00453,0.000596,0.103,0.213,126.03
1321,247853,2013,0,0.63,0.816,9,-6.535,0.15,0.124,0.00111,0.0616,0.85,128.012
1322,240400,2013,89,0.612,0.807,10,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053
1323,221272,2013,68,0.485,0.724,9,-4.633,0.0521,0.0736,0.0,0.0631,0.433,128.045
1324,192693,2013,0,0.652,0.783,0,-4.829,0.0309,0.000189,0.0173,0.0889,0.836,117.952
1325,210840,2013,79,0.504,0.785,8,-4.802,0.104,0.0738,0.0,0.239,0.502,173.968
1326,161123,2013,84,0.691,0.631,2,-6.478,0.0368,0.0483,1.13e-05,0.104,0.8,92.004
1327,227986,2012,73,0.602,0.843,0,-4.831,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003
1328,250188,2013,75,0.781,0.853,1,-3.68,0.0715,0.0525,0.0,0.12,0.624,110.049
1329,206120,2012,64,0.722,0.958,4,-3.617,0.0912,0.00726,0.0,0.375,0.952,127.008
1330,231986,2013,69,0.546,0.787,7,-4.1,0.0517,0.0101,0.00021,0.0809,0.573,79.979
1331,230733,2012,71,0.457,0.823,9,-4.76,0.311,0.00144,0.0,0.108,0.578,192.205
1332,277687,2013,54,0.665,0.844,10,-6.164,0.0501,0.00963,0.000215,0.311,0.902,119.978
1333,223800,2012,60,0.693,0.822,4,-5.441,0.0439,0.00616,1.79e-06,0.315,0.763,126.035
1334,188013,2013,0,0.578,0.825,1,-6.107,0.322,0.000986,0.0,0.176,0.283,130.089
1335,214912,2013,72,0.572,0.81,1,-5.791,0.0558,0.0157,6.53e-06,0.13,0.11,126.052
1336,238746,2013,66,0.739,0.872,11,-4.059,0.333,0.0217,0.0,0.26,0.684,95.084
1337,157152,2013,68,0.711,0.906,8,-2.671,0.0284,0.00952,1.64e-05,0.153,0.824,125.916
1338,186826,2013,71,0.558,0.924,9,-4.341,0.064,0.0271,3.32e-06,0.537,0.567,151.99
1339,193058,2013,0,0.691,0.582,6,-7.444,0.0939,0.162,0.0,0.247,0.427,100.05
1340,208316,2012,68,0.509,0.79,6,-3.782,0.0374,0.332,6.67e-05,0.316,0.638,127.946
1341,177506,2012,81,0.505,0.71,3,-3.015,0.0321,0.19,0.00025,0.269,0.428,89.938
1342,157293,2013,66,0.489,0.867,4,-3.121,0.071,0.025,0.0,0.586,0.409,162.131
1343,219720,2012,76,0.622,0.469,3,-6.798,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019
1344,272394,2013,84,0.548,0.532,5,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03
1345,292586,2013,66,0.544,0.728,6,-5.358,0.05,0.00264,0.00959,0.427,0.281,174.983
